Region,Crime_Type,Year,Qtr,No_of_Offences,Population_Num,Live_Register_Num,Mean_Disposable_Income,Rent_Rates,CPI_All_Items,CPI_Water_Electricity_Gas,GBP_per_Euro,USD_per_Euro,Sunshine_Hours,Rainfall(mm),At_Risk_of_Poverty_Rate,Consistent_Poverty_Rate,Daily_Internet_Users,Pupils_Finish_Leaving_Cert,Num_Practising_Religion,Garda’_Num,Marriages_Num,Government_Party,Tobacco_gm_per_capita,Alcohol_ltr_per_capita,Pop_In_Good_Health
Southern,"Offences against government, justice procedures and organisation of crime",2009,4,383,1155600,175046,42019,799.44,-4.5,-22,0.8997,1.4614,245.2,571,14.7,4,49,,,17579,4698,Fianna F‡il,1360,11,83.1
Southern,"Offences against government, justice procedures and organisation of crime",2010,1,312,1158800,184968,38492,777.58,-1,1.3,0.9016,1.3569,383.4,264.6,19.9,8.9,54,,,16544,3372,Fianna F‡il,1226,11.6,82.8
Southern,"Offences against government, justice procedures and organisation of crime",2010,2,314,1158800,183488,38492,763.99,-1,1.3,0.8277,1.2209,604.3,151.6,19.9,8.9,54,,,16544,4993,Fianna F‡il,1226,11.6,82.8
Southern,"Offences against government, justice procedures and organisation of crime",2010,3,378,1158800,188267,38492,764.1,-1,1.3,0.8399,1.3067,470.7,218,19.9,8.9,54,,,16544,7774,Fianna F‡il,1226,11.6,82.8
Southern,"Offences against government, justice procedures and organisation of crime",2010,4,342,1158800,180295,38492,754.06,-1,1.3,0.8481,1.322,313.9,270.5,19.9,8.9,54,,,16544,4455,Fianna F‡il,1226,11.6,82.8
Southern,"Offences against government, justice procedures and organisation of crime",2011,1,391,1161600,187053,37543,746.57,2.6,9.7,0.8665,1.3999,317,239.2,20.6,9.9,59,,1046088,16843,3047,Fine Gael,1241,11.7,83.2
Southern,"Offences against government, justice procedures and organisation of crime",2011,2,370,1161600,184012,37543,740.87,2.6,9.7,0.8875,1.4388,526.4,250.7,20.6,9.9,59,,1046088,16843,5015,Fine Gael,1241,11.7,83.2
Southern,"Offences against government, justice procedures and organisation of crime",2011,3,247,1161600,187320,37543,735.4,2.6,9.7,0.8717,1.377,331,206.7,20.6,9.9,59,,1046088,16843,7532,Fine Gael,1241,11.7,83.2
Southern,"Offences against government, justice procedures and organisation of crime",2011,4,317,1161600,179669,37543,726.9,2.6,9.7,0.8441,1.3179,178.3,327.5,20.6,9.9,59,,1046088,16843,4261,Fine Gael,1241,11.7,83.2
Southern,"Offences against government, justice procedures and organisation of crime",2012,1,308,1167000,182903,37721,724.51,1.7,0.6,0.8345,1.3201,261.7,213.3,19.3,9.7,65,,,16843,2812,Fine Gael,1163,11.5,82.7
Southern,"Offences against government, justice procedures and organisation of crime",2012,2,289,1167000,179365,37721,724.47,1.7,0.6,0.8058,1.2526,417.4,383.8,19.3,9.7,65,,,16843,5411,Fine Gael,1163,11.5,82.7
Southern,"Offences against government, justice procedures and organisation of crime",2012,3,299,1167000,180902,37721,735.8,1.7,0.6,0.7982,1.2856,412,322.3,19.3,9.7,65,,,16843,7712,Fine Gael,1163,11.5,82.7
Southern,"Offences against government, justice procedures and organisation of crime",2012,4,340,1167000,172494,37721,739.33,1.7,0.6,0.8124,1.3119,301.7,362.1,19.3,9.7,65,,,16843,4778,Fine Gael,1163,11.5,82.7
Southern,"Offences against government, justice procedures and organisation of crime",2013,1,404,1175700,175287,37819,740.66,0.5,0.7,0.86,1.2964,201.7,345.5,16.2,6.9,68,91.9,,16328,3642,Fine Gael,1026,10.6,82
Southern,"Offences against government, justice procedures and organisation of crime",2013,2,488,1175700,169699,37819,740.6,0.5,0.7,0.8519,1.3189,570.7,277.9,16.2,6.9,68,91.9,,16328,5444,Fine Gael,1026,10.6,82
Southern,"Offences against government, justice procedures and organisation of crime",2013,3,468,1175700,167658,37819,750.58,0.5,0.7,0.8417,1.3348,517.1,177.4,16.2,6.9,68,91.9,,16328,7760,Fine Gael,1026,10.6,82
Southern,"Offences against government, justice procedures and organisation of crime",2013,4,414,1175700,156629,37819,749.92,0.5,0.7,0.8364,1.3704,198.8,457.7,16.2,6.9,68,91.9,,16328,4924,Fine Gael,1026,10.6,82
Southern,"Offences against government, justice procedures and organisation of crime",2014,1,434,1178200,158539,39994,747.58,0.2,0,0.8317,1.3823,246.3,534.1,18.5,8.3,71,,,16329,3624,Fine Gael,982,11,82.5
Southern,"Offences against government, justice procedures and organisation of crime",2014,2,468,1178200,153510,39994,748.82,0.2,0,0.8041,1.3592,504.4,260.8,18.5,8.3,71,,,16329,5567,Fine Gael,982,11,82.5
Southern,"Offences against government, justice procedures and organisation of crime",2014,3,506,1178200,150166,39994,767.1,0.2,0,0.7911,1.2901,473.9,152.3,18.5,8.3,71,,,16329,8048,Fine Gael,982,11,82.5
Southern,"Offences against government, justice procedures and organisation of crime",2014,4,470,1178200,139537,39994,771.89,0.2,0,0.7883,1.2331,256,432.5,18.5,8.3,71,,,16329,4956,Fine Gael,982,11,82.5
Southern,"Offences against government, justice procedures and organisation of crime",2015,1,423,1176100,141481,,778.29,-0.3,1.5,0.7236,1.0838,286.5,256.3,,,73,,,15947,3665,Fine Gael,,,
Southern,"Offences against government, justice procedures and organisation of crime",2015,2,556,1176100,135845,,789.44,-0.3,1.5,0.7208,1.1213,568.4,207.4,,,73,,,15947,5516,Fine Gael,,,
Southern,"Offences against government, justice procedures and organisation of crime",2015,3,622,1176100,135231,,809.78,-0.3,1.5,0.7313,1.1221,416.8,357.7,,,73,,,15947,8248,Fine Gael,,,
Southern,"Offences against government, justice procedures and organisation of crime",2015,4,669,1176100,124272,,822.59,-0.3,1.5,0.726,1.0877,153.4,626,,,73,,,15947,4857,Fine Gael,,,
Eastern,Homicide offences,2003,1,4,726500,64525,,,3.5,-0.5,0.6825,1.0807,350.8,134.8,,,,80.2,749263,13504,2571,Fianna F‡il,2076,13.5,
Eastern,Homicide offences,2003,2,3,726500,65324,,,3.5,-0.5,0.7022,1.1663,686.6,271.5,,,,80.2,749263,13504,4827,Fianna F‡il,2076,13.5,
Eastern,Homicide offences,2003,3,2,726500,68146,,,3.5,-0.5,0.6969,1.1222,551.5,123.2,,,,80.2,749263,13504,7996,Fianna F‡il,2076,13.5,
Eastern,Homicide offences,2003,4,3,726500,64312,,,3.5,-0.5,0.702,1.2286,301,203.3,,,,80.2,749263,13504,4908,Fianna F‡il,2076,13.5,
Eastern,Homicide offences,2004,1,0,740000,66462,52416,,2.2,4.3,0.6712,1.2262,346.5,202.7,13.8,4.8,,80.9,,13796,2676,Fianna F‡il,1730,13.6,82.8
Eastern,Homicide offences,2004,2,4,740000,63567,52416,,2.2,4.3,0.6643,1.2138,639.5,178.7,13.8,4.8,,80.9,,13796,4719,Fianna F‡il,1730,13.6,82.8
Eastern,Homicide offences,2004,3,1,740000,65449,52416,,2.2,4.3,0.6813,1.2218,526.6,259.5,13.8,4.8,,80.9,,13796,8168,Fianna F‡il,1730,13.6,82.8
Eastern,Homicide offences,2004,4,3,740000,63690,52416,,2.2,4.3,0.695,1.3408,261.7,314.1,13.8,4.8,,80.9,,13796,5056,Fianna F‡il,1730,13.6,82.8
Eastern,Homicide offences,2005,1,6,756900,63114,50787,,2.5,10.4,0.6923,1.3201,240.1,233,13.4,5.2,,80.8,,13910,2909,Fianna F‡il,1737,13.4,82.7
Eastern,Homicide offences,2005,2,5,756900,60365,50787,,2.5,10.4,0.669,1.2165,608.3,198.1,13.4,5.2,,80.8,,13910,5130,Fianna F‡il,1737,13.4,82.7
Eastern,Homicide offences,2005,3,8,756900,63318,50787,,2.5,10.4,0.6776,1.2256,526.7,184.9,13.4,5.2,,80.8,,13910,8220,Fianna F‡il,1737,13.4,82.7
Eastern,Homicide offences,2005,4,2,756900,59754,50787,,2.5,10.4,0.6792,1.1856,244,248.4,13.4,5.2,,80.8,,13910,4464,Fianna F‡il,1737,13.4,82.7
Eastern,Homicide offences,2006,1,7,778500,62901,53519,,4,16.1,0.6893,1.202,230.2,202.5,11.2,4.4,,81.1,784521,14969,3267,Fianna F‡il,1721,13.4,83.1
Eastern,Homicide offences,2006,2,7,778500,61727,53519,,4,16.1,0.6866,1.265,626.5,205.1,11.2,4.4,,81.1,784521,14969,5094,Fianna F‡il,1721,13.4,83.1
Eastern,Homicide offences,2006,3,2,778500,64406,53519,,4,16.1,0.6751,1.2727,624.3,242.6,11.2,4.4,,81.1,784521,14969,8341,Fianna F‡il,1721,13.4,83.1
Eastern,Homicide offences,2006,4,3,778500,59577,53519,,4,16.1,0.6729,1.3213,288.7,355.2,11.2,4.4,,81.1,784521,14969,4139,Fianna F‡il,1721,13.4,83.1
Eastern,Homicide offences,2007,1,7,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,Homicide offences,2007,2,5,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,Homicide offences,2007,3,7,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,Homicide offences,2007,4,4,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,Homicide offences,2008,1,3,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,Homicide offences,2008,2,6,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,Homicide offences,2008,3,1,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
